CountryCode,Country,SeriesCode,MDG,Series,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,,,
234,Faeroe Islands,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",623.4,594.1,605.1,667.4,586.7,689.4,608.7,594.1,630.7,638.1,689.4,762.7,733.4,748.1,766.4,722.4,678.4,689.4,630.7,575.7,630.7,568.4, , , , , 
238,Falkland Islands (Malvinas),749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",36.7,36.7,36.7,36.7,36.7,40.3,44.0,47.7,36.7,36.7,36.7,44.0,44.0,47.7,51.3,51.3,58.7,58.7,58.7,58.7,55.0,55.0, , , , , 
242,Fiji,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",817.7,674.7,722.4,762.7,817.7,869.1,894.7,737.1,704.1,803.1,865.4,1114.8,836.1,861.7,1133.1,1364.1,1360.5,1202.8,1078.1,847.1,1294.5,1235.8, , , , , 
246,Finland,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",51745.0,53699.5,47473.0,50402.9,57223.5,52713.1,61282.9,59933.4,56988.8,55423.0,52427.1,57051.2,61682.6,69130.3,67091.4,54645.6,66200.4,63985.5,56596.5,53167.8,61844.0,54766.6, , , , , 
250,France,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",375632.8,390627.2,365819.9,359861.0,338093.7,349116.7,375280.8,351507.6,381877.7,373461.9,364063.4,381155.3,378929.4,386333.1,388401.3,390550.2,381467.0,374914.1,371734.8,356626.8,357437.2,338805.1, , , , , 
254,French Guiana,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",814.1,839.7,880.1,876.4,894.7,909.4,905.7,898.4,839.7,671.1,572.1,630.7,561.1,733.4,696.7,660.1,575.7,678.4,693.1,700.4,700.4,718.7, , , , , 
258,French Polynesia,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",630.7,638.1,645.4,616.1,539.0,572.1,579.4,597.7,594.1,583.1,630.7,737.1,737.1,799.4,788.4,850.7,850.7,843.4,869.1,872.7,883.7,858.1, , , , , 
266,Gabon,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",4844.1,1477.8,2130.5,3282.0,3351.6,3857.7,3535.0,3546.0,1631.8,1437.5,1052.4,1782.2,1778.5,1441.1,1851.8,2174.5,2082.9,1991.2,2057.2,2145.2,2244.2,2236.9, , , , , 
270,Gambia,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",190.7,198.0,198.0,209.0,209.0,216.4,216.4,216.4,234.7,256.7,275.0,282.4,315.4,315.4,322.7,322.7,337.4,396.0,410.7,436.4,473.0,421.7, , , , , 
268,Georgia,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", , ,15335.4,9952.2,6083.6,2302.9,4066.7,4437.1,4961.5,4345.4,4536.1,3769.7,3388.3,3773.3,4323.4,5067.8,6149.6,6420.9,6417.3,6270.6,6530.9,7931.7, , , , , 
276,Germany,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", ,929973.2,891975.7,877645.1,865558.7,864110.2,889614.2,862276.7,855364.4,822460.4,829977.8,853662.9,828771.3,823391.8,817711.7,797279.1,805845.3,780627.3,782152.8,721064.2,750697.2,729458.0, , , , , 
288,Ghana,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",3931.0,4044.7,4096.0,4664.4,5071.5,5427.2,5757.2,6395.2,6402.6,6549.3,6288.9,6919.6,7422.0,7631.0,7348.7,6993.0,9358.2,9827.6,9138.2,7708.0,10102.6,10080.6, , , , , 
292,Gibraltar,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",95.3,106.3,91.7,333.7,399.7,348.4,194.4,121.0,311.7,322.7,333.7,344.7,344.7,355.7,366.7,388.7,421.7,418.0,425.4,465.7,473.0,454.7, , , , , 
300,Greece,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",74278.8,74062.4,75499.9,75712.5,77909.1,78781.8,80241.3,83717.6,87751.3,86636.5,91616.3,93805.5,93669.8,95738.0,97149.8,98675.3,97285.5,98246.3,97809.9,94902.0,86717.2,84047.6, , , , , 
304,Greenland,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",557.4,550.1,484.0,502.4,506.0,506.0,517.0,524.4,531.7,542.7,531.7,539.0,539.0,531.7,583.1,608.7,627.1,638.1,660.1,575.7,663.7,707.7, , , , , 
308,Grenada,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",110.0,113.7,121.0,124.7,143.0,154.0,157.7,172.3,176.0,194.4,190.7,194.4,205.4,216.4,205.4,216.4,231.0,238.4,260.4,253.0,260.4,253.0, , , , , 
312,Guadeloupe,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",1294.5,1360.5,1426.5,1452.1,1496.1,1518.1,1525.5,1543.8,1525.5,1587.8,2075.5,2093.9,2027.9,2046.2,1833.5,1716.2,1708.8,1741.8,1738.2,1738.2,1738.2,1774.8, , , , , 
316,Guam,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)", , , , , , , , , , , , , , , , , , , , , , , , , , , 
320,Guatemala,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",5086.1,5053.1,6017.5,5658.2,6839.0,7165.3,6651.9,7598.0,8753.1,8929.1,9915.6,10627.0,11096.3,10502.3,11620.7,12453.1,12526.5,12636.5,11441.0,12467.8,11367.7,11257.7, , , , , 
324,Guinea,749,Y,"Carbon dioxide emissions (CO2), thousand metric tons of CO2 (CDIAC)",1056.1,1074.4,1074.4,1103.8,1228.4,1250.4,1272.4,1279.8,1243.1,1272.4,1279.8,1298.1,1323.8,1342.1,1342.1,1180.8,1180.8,1210.1,1998.5,2108.5,2486.2,2596.2, , , , , 
