CountryCode,Country,SeriesCode,MDG,Series,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,,,
780,Trinidad and Tobago,710,Y,"Slum population as percentage of urban, percentage",, , , , ,, , , , ,, , , , ,24.7, ,, ,, , , , , , , 
788,Tunisia,710,Y,"Slum population as percentage of urban, percentage",, , , , ,, , , , ,, , , , ,, ,, ,, , , , , , , 
792,Turkey,710,Y,"Slum population as percentage of urban, percentage",23.4, , , , ,20.7, , , , ,17.9, , , , ,15.5, ,14.1, ,13.0, , , , , , , 
795,Turkmenistan,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
796,Turks and Caicos Islands,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
798,Tuvalu,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
800,Uganda,710,Y,"Slum population as percentage of urban, percentage",75.0, , , , ,75.0, , , , ,75.0, , , , ,66.7, ,63.4, ,60.1, , , , , , , 
804,Ukraine,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
810,Union of Soviet Socialist Republics [former],710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
784,United Arab Emirates,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
826,United Kingdom,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
834,United Republic of Tanzania,710,Y,"Slum population as percentage of urban, percentage",77.4, , , , ,73.7, , , , ,70.1, , , , ,66.4, ,65.0, ,63.5, , , , , , , 
840,United States,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
850,United States Virgin Islands,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
858,Uruguay,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
860,Uzbekistan,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
548,Vanuatu,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
862,Venezuela,710,Y,"Slum population as percentage of urban, percentage",, , , , ,, , , , ,, , , , ,32.0, ,, ,, , , , , , , 
704,Viet Nam,710,Y,"Slum population as percentage of urban, percentage",60.5, , , , ,54.6, , , , ,48.8, , , , ,41.3, ,38.3, ,35.2, , , , , , , 
876,Wallis and Futuna Islands,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
732,Western Sahara,710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
887,Yemen,710,Y,"Slum population as percentage of urban, percentage",, , , , ,, , , , ,, , , , ,67.2, ,76.8, ,, , , , , , , 
890,Yugoslavia [former Socialist Federal Republic],710,Y,"Slum population as percentage of urban, percentage", , , , , , , , , , , , , , , , , , , , , , , , , , , 
894,Zambia,710,Y,"Slum population as percentage of urban, percentage",57.0, , , , ,57.1, , , , ,57.2, , , , ,57.2, ,57.3, ,57.3, , , , , , , 
716,Zimbabwe,710,Y,"Slum population as percentage of urban, percentage",4.0, , , , ,3.7, , , , ,3.3, , , , ,17.9, ,21.0, ,24.1, , , , , , , 
