CountryCode,Country,SeriesCode,MDG,Series,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,,,
428,Latvia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,15.3,,,,726.9,342.8,43.2,39.8,25.1,38.2,11.4,3.0,2.2, , , , , , , , , , , , , 
422,Lebanon,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,942.1,861.9,1024.7,980.9,884.9,776.7,725.3,777.5,770.1,710.8,685.0,432.0,354.6,290.0,112.4,58.2,58.4,88.6,92.3,94.7,72.6, , , 
426,Lesotho,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.3,,,6.0,6.8,6.6,3.5,3.4,2.8,2.4,4.1,4.6,3.3,2.1,1.1,1.9,2.0,3.3,3.8,3.1,2.5,2.2,2.0, , , 
430,Liberia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,27.3,65.0,66.9,44.3,34.9,67.9,89.0,77.5,32.4,20.3,42.8,26.2,54.0,27.8,15.5,5.8,6.2,3.7,3.4,5.0,5.5,5.4,4.8,4.5, , , 
434,Libyan Arab Jamahiriya,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,135.1,1284.5,1527.8,1589.0,1582.8,1522.4,1498.7,1324.0,2145.3,1472.6,1596.5,1596.5,1596.5,1511.6,1281.5,1088.0,520.7,142.8,111.6,127.5,139.3,131.9,144.1,144.0, , , 
438,Liechtenstein,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,11.0,25.1,14.8,10.2,5.7,1.8,0.4,0.2,0.0,0.1,0.1,0.1,0.1,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
440,Lithuania,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,4180.1,3849.2,2450.7,,665.6,421.7,328.5,122.3,110.6,87.9,50.5,11.7,14.7,13.0, , , , , , , , , , , , , 
442,Luxembourg,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,,,,,,,,,,,, , , , , , , , , , , , , , , 
450,Madagascar,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.8,,,,20.8,23.5,114.5,28.1,29.0,14.2,11.3,8.8,7.9,9.7,9.6,4.0,4.2,3.0,33.0,16.8,16.5,16.0,16.0, , , 
454,Malawi,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,97.3,61.8,174.5,156.8,160.2,181.3,159.5,184.3,180.5,101.7,88.0,75.4,60.9,12.1,7.1,6.6,5.1,6.7,8.6,13.0,12.7,12.5,10.2, , , 
458,Malaysia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,4193.7,4501.8,4469.5,4266.8,5189.4,3944.3,3303.7,3658.4,2637.7,2363.6,2435.0,2385.3,1966.3,1516.6,1483.6,1042.4,964.3,664.2,571.2,604.5,542.8,485.8,737.6,449.9, , , 
462,Maldives,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,4.5,5.9,16.1,18.5,23.8,5.9,0.0,7.8,0.9,1.5,4.6,15.7,4.0,2.0,2.2,2.7,5.4,4.4,3.7,5.1,4.0,3.7,3.7,3.2, , , 
466,Mali,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,0.0,0.0,0.0,0.0,0.0,106.1,111.6,115.2,117.0,39.0,30.2,28.3,30.1,31.6,31.7,33.1,26.0,21.6,14.5,14.4,15.5,17.6,16.6,10.3, , , 
470,Malta,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,194.7,130.2,95.9,71.9,135.3,109.5,98.4,82.1,143.4,261.1,99.5,94.7,40.5,43.8, , , , , , , , , , , , , 
584,Marshall Islands,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,1.2,1.2,1.2,1.3,1.3,1.3,1.2,1.2,0.7,1.2,0.6,0.3,0.3,0.5,0.1,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1, , , 
474,Martinique,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
478,Mauritania,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,17.3,23.2,7.8,16.0,14.7,13.4,15.6,16.6,16.5,14.3,8.4,7.3,4.2,2.7,6.5,20.4,20.5,17.6,20.4,20.4, , , 
480,Mauritius,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,71.2,70.1,43.8,27.7,37.7,30.3,45.8,24.2,27.6,20.4,14.4,16.3,15.7,9.1,8.6,8.6,6.9,10.7,5.3,8.8,7.1,5.4, , , 
175,Mayotte,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
484,Mexico,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,21488.9,16389.2,11600.6,12846.6,14355.9,6746.1,6168.1,6108.9,5641.3,4819.7,6055.7,4666.8,3954.7,3783.3,5619.3,3816.7,1617.9,1917.9,1992.3,1769.6,1598.9,1563.6,1428.6,1106.2, , , 
583,"Micronesia, Federated States of",753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,,1.3,1.2,1.2,1.2,1.2,1.0,1.4,2.2,2.0,1.9,0.5,0.1,0.5,0.2,0.1,0.2,0.1,0.1,0.0, , , 
492,Monaco,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,8.4,10.3,6.7,0.9,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.5,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0, , , 
496,Mongolia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,,7.5,12.6,12.7,13.4,12.7,11.4,9.9,7.3,6.2,4.5,4.3,3.3,2.6,2.6,1.9,1.5,1.2,2.9,0.9, , , 
499,Montenegro,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,,107.2,107.2,107.2,1.1,1.1,1.1,,,,,,15.4,4.2,0.5,0.9,0.6,0.7,0.9,0.8, , , 
500,Montserrat,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
504,Morocco,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,625.4,855.8,1335.8,858.3,1288.4,1506.6,1465.0,1304.9,1902.9,1301.5,1456.5,2078.0,1070.0,1177.5,1060.9,595.4,473.7,321.1,212.7,176.4,132.3,129.7,90.8,49.4, , , 
508,Mozambique,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,4.3,,,30.1,27.9,42.4,20.2,3.3,15.7,18.8,17.3,14.4,3.1,3.0,7.3,9.0,9.2,10.0,9.9,9.6,8.4,8.2,8.3, , , 
104,Myanmar,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,16.6,,3.4,51.2,75.7,57.4,55.3,31.6,26.6,39.4,45.7,53.7,33.0,15.0,1.3,2.4,2.0,4.1,4.5,5.8,9.7,3.0, , , 
516,Namibia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,43.7,50.0,42.4,33.9,34.5,31.3,32.7,23.9,24.6,20.0,17.2,7.7,0.0,0.0,11.8,5.8,6.0,10.7,10.0,4.8,7.0, , , 
520,Nauru,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
524,Nepal,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,25.0,25.0,25.0,25.0,30.1,32.3,31.2,35.1,27.2,99.2,2.6,2.6,0.9,0.9,0.1,1.2,1.2,1.4,1.2,1.2,1.2,0.7,0.7, , , 
528,Netherlands,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,,,,,,,,,,,, , , , , , , , , , , , , , , 
530,Netherlands Antilles,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
540,New Caledonia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
554,New Zealand,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,1195.4,836.6,721.8,859.1,459.6,322.9,98.7,79.9,49.5,68.1,19.2,32.4,42.8,35.3,32.6,48.6,40.2,33.3,17.8,17.5,11.6,11.5,5.5,8.2, , , 
558,Nicaragua,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,86.5,90.0,94.5,100.0,105.6,111.1,86.5,58.7,41.0,58.1,44.4,37.2,64.9,32.2,50.6,39.4,28.5,6.5,3.9,8.6,7.5,5.4,11.9,3.6, , , 
562,Niger,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,16.0,16.8,18.2,18.1,17.5,18.6,18.1,61.1,62.3,59.8,40.9,44.7,42.4,39.7,38.5,29.5,30.0,20.4,18.9,17.7,16.0,15.9,15.3,14.6, , , 
566,Nigeria,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,934.0,1046.6,1095.4,2160.1,1953.9,1721.6,5111.1,5503.0,5476.1,4970.5,4810.9,4310.3,3933.3,3119.8,2533.6,497.6,489.8,113.5,312.7,336.5,368.4,402.3,453.4,334.5, , , 
570,Niue,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,,0.1,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, , , 
580,Northern Mariana Islands,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
578,Norway,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,2196.4,1455.5,845.6,555.5,268.0,92.7,71.4,68.4,51.4,1.5,18.3,0.3,-42.8,-55.8,-84.3,-7.1,-207.5,-46.7,15.6,-5.1,1.6,-0.2,0.0,0.0, , , 
512,Oman,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,451.9,427.7,413.8,262.3,296.3,278.9,290.9,288.1,315.0,229.5,201.5,152.2,118.7,74.1,58.0,29.6,33.2,32.1,32.2,34.8,55.0,28.9, , , 
586,Pakistan,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,1455.8,1795.0,1786.0,2284.4,2447.7,2770.9,2254.3,2088.1,1349.6,2038.1,2599.4,2412.7,2347.2,1786.3,1578.6,606.8,733.3,354.0,356.9,245.3,255.0,276.1,326.2,247.0, , , 
585,Palau,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,,1.7,1.1,2.1,80.4,114.1,70.7,70.7,0.2,1.1,1.0,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1, , , 
591,Panama,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,269.6,403.9,188.3,375.4,268.6,440.1,355.2,370.6,361.3,313.6,261.0,192.7,204.7,184.7,152.5,113.3,64.8,43.5,40.2,25.0,24.6,23.9,32.8,21.4, , , 
598,Papua New Guinea,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,28.5,39.4,39.7,56.2,12.8,65.0,39.0,50.0,38.3,52.0,19.3,39.7,26.3,21.0,18.8,7.1,9.5,1.5,3.2,3.3,1.7,3.1,3.0, , , 
600,Paraguay,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,240.0,190.5,221.0,212.8,182.0,245.9,113.8,369.8,175.5,138.5,105.5,101.1,145.1,266.9,111.7,27.1,39.0,25.9,20.9,16.8,29.3,16.5, , , 
604,Peru,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,892.9,708.8,296.9,297.6,489.5,429.2,250.3,271.9,336.7,308.4,385.6,189.9,203.6,191.1,160.6,149.4,99.5,43.4,28.0,27.3,26.5,32.5,27.0,25.8, , , 
608,Philippines,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,3477.2,2322.4,3869.6,3921.1,4264.0,3706.9,3374.3,2973.8,2311.0,2218.9,3064.3,2214.4,1795.1,1622.5,1570.6,1232.9,808.6,325.7,397.4,403.4,222.0,164.9,195.7,136.7, , , 
616,Poland,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,5269.0,3510.4,2637.0,2974.6,4163.4,1756.0,732.1,442.9,443.3,330.6,286.8,326.1,351.2,261.0, , , , , , , , , , , , , 
620,Portugal,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,,,,,,,,,,,, , , , , , , , , , , , , , , 
630,Puerto Rico,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
634,Qatar,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,,103.1,112.5,140.5,175.3,135.4,126.0,120.9,105.4,115.9,76.4,52.0,46.4,36.5,43.8,79.7,94.1,96.6,93.6,80.7, , , 
498,Republic of Moldova,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,16.6,,,,86.1,73.7,88.3,41.6,11.1,31.7,23.5,29.6,18.9,21.5,15.3,12.7,11.3,2.8,1.2,0.7,1.3,1.9,1.0, , , 
638,Reunion,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
642,Romania,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,2457.1,4884.5,-823.9,1422.2,619.3,2670.0,-289.7,259.3,230.6,418.6,647.2,320.9,228.9,42.0, , , , , , , , , , 
643,Russian Federation,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,130578.5,51714.5,48929.8,29777.6,25885.1,23641.3,13995.1,12051.7,12503.3,15353.9,25744.1,761.5,892.3,938.4,1105.2,776.1,1189.5,1391.3,1457.6,1203.5,1041.8,1134.7,958.9,836.5, , , 
646,Rwanda,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,30.3,29.3,28.6,27.7,20.0,26.7,30.4,34.6,37.9,30.4,30.4,30.4,30.4,30.4,27.4,15.3,15.1,7.4,4.8,3.8,4.4,5.5,3.7,3.8, , , 
654,Saint Helena,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
659,Saint Kitts and Nevis,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,6.6,5.6,4.8,4.6,3.9,4.0,2.0,3.0,7.8,7.6,6.3,3.2,3.9,1.8,1.1,0.6,0.4,0.4,0.6,0.5,0.4,0.3, , , 
662,Saint Lucia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,11.5,8.3,8.1,8.7,8.8,6.8,3.8,5.0,4.4,7.7,2.5,0.9,1.5,0.9,0.0,0.1,1.4,0.8,1.1,0.8,0.6, , , 
666,Saint Pierre and Miquelon,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
670,Saint Vincent and the Grenadines,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,,,2.5,0.8,2.3,2.5,10.5,6.0,6.9,6.4,3.4,2.9,1.5,1.6,0.2,0.1,0.4,0.2,0.3,0.3,0.2, , , 
882,Samoa,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,4.0,4.0,4.0,4.0,4.4,4.5,4.5,2.7,6.4,0.7,2.3,2.6,0.2,0.4,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.1,0.1, , , 
674,San Marino,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0, , , 
678,Sao Tome and Principe,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,2.5,3.0,4.1,4.1,4.1,4.8,4.3,5.3,3.9,3.5,4.0,4.2,4.4,4.7,4.1,2.3,1.7,0.5,0.3,4.1,0.2,0.1,0.1,0.1, , , 
682,Saudi Arabia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,3850.0,3515.2,4989.0,4444.0,3662.6,3027.9,3207.9,2194.7,1942.5,2055.1,1926.4,1476.0,1604.4,1145.4,1612.6,1615.8,1643.6,1648.9,1611.4,1780.2,1943.3,1440.3, , , 
686,Senegal,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,96.8,868.9,313.1,801.9,879.8,855.9,298.4,244.0,137.9,121.8,138.0,120.0,94.8,74.9,65.9,57.6,54.7,46.6,42.9,39.8,37.5,36.1,36.1,7.7, , , 
688,Serbia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,1448.8,1198.8,1079.0,999.0,868.0,873.6,927.2,840.4,551.7,597.8,357.4,317.7,384.9,418.3,297.4,76.5,244.3,63.8,88.0,29.7,7.8,12.5,11.0,8.1, , , 
891,Serbia and Montenegro,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
690,Seychelles,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,3.5,4.4,5.5,11.2,3.8,4.0,2.4,3.0,2.7,1.6,0.9,0.8,166.1,1.1,0.5,0.4,0.6,2.3,0.6,1.4,1.3,0.9,1.0,0.6, , , 
694,Sierra Leone,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,102.5,100.1,97.4,91.2,86.0,84.2,111.5,106.2,101.1,92.9,90.3,105.7,84.4,84.1,87.4,27.2,19.6,12.0,5.8,7.7,1.8,1.9,2.6,0.8, , , 
702,Singapore,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,4855.2,1823.2,2354.8,2816.5,1154.4,991.9,173.5,-31.5,123.0,186.8,168.0,157.5,146.7,181.2,215.8,150.7,331.1,162.6,168.7,226.9,207.0,111.6,169.3,116.7, , , 
703,Slovakia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,6.0,918.1,1299.2,634.3,391.3,1.2,10.2,12.6,3.7,5.0,6.8,4.5,3.5, , , , , , , , , , , , , 
705,Slovenia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,1336.1,1152.9,1207.8,684.9,636.3,419.3,11.5,9.0,7.5,6.0,7.8,9.3,6.5,6.6, , , , , , , , , , , , , 
90,Solomon Islands,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,2.1,2.4,4.5,5.1,0.3,2.4,2.2,2.3,1.1,6.7,0.8,1.1,5.7,1.0,1.5,1.1,2.4,0.9,1.2,1.6,2.3,2.0,1.6,0.2, , , 
706,Somalia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,269.6,58.7,32.2,38.2,45.0,260.1,259.4,260.8,266.9,69.6,87.7,111.2,124.1,135.1,122.1,111.9,107.3,97.0,24.7,50.5,45.3,45.2,17.6,16.5, , , 
710,South Africa,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,18726.3,7125.3,10327.9,6405.6,3390.5,2496.6,798.5,953.7,1019.9,975.1,815.3,723.6,848.8,929.6,872.1,716.1,552.6,576.4,778.0,730.1,773.2,667.3,575.4,426.4, , , 
728,South Sudan,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,91.7,,,,0.9,0.6,0.6,0.6,,,,,,,,,,,1.0,1.0,,4.8,14.4, , , 
724,Spain,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,,,,,,,,,,,, , , , , , , , , , , , , , , 
144,Sri Lanka,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,218.2,215.2,240.4,332.5,377.7,552.2,571.3,355.4,314.6,273.5,252.0,227.5,227.4,212.8,198.8,163.6,117.7,77.6,10.3,13.5,14.5,16.3,18.0,13.4, , , 
275,State of Palestine,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
729,Sudan,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,612.2,,333.7,355.8,643.8,436.4,314.8,299.7,299.7,296.7,271.2,258.2,218.9,242.7,227.2,163.9,106.4,92.8,73.4,56.2,56.2,60.1,51.9, , , 
736,Sudan (former),753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
740,Suriname,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,43.1,,,,46.0,46.0,47.0,47.0,48.0,49.0,51.0,51.0,12.4,9.6,8.5,1.4,2.7,0.7,2.7,1.3,4.0,1.5,1.2, , , 
748,Swaziland,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.8,,97.0,94.6,36.0,23.8,17.8,3.7,3.5,1.6,2.1,2.4,2.2,3.5,6.0,1.2,5.6,8.6,9.5,5.0,3.1,3.7,1.2, , , 
752,Sweden,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,2621.3,1648.3,1691.9,1051.1,418.2,,,,,,,, , , , , , , , , , , , , , , 
756,Switzerland,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,3393.6,2883.2,1903.0,1585.9,950.3,380.7,13.4,11.0,15.9,25.4,30.2,27.2,26.2,16.2,2.1,-16.1,10.6,9.5,10.0,12.0,1.6,1.4,0.9,1.4, , , 
760,Syrian Arab Republic,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,1313.3,1459.5,1554.6,1642.4,2846.5,3059.9,3065.0,2804.2,1741.5,1808.5,1712.5,1988.9,1754.1,1654.1,1302.2,1100.3,710.8,372.3,289.8,230.7,167.5,176.6,83.2,28.0, , , 
762,Tajikistan,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,93.3,,,,32.7,38.2,51.6,60.1,52.4,28.7,29.4,12.6,5.9,3.1,3.5,3.6,3.8,3.9,2.6,2.8,2.9,3.0,2.3, , , 
764,Thailand,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,6984.2,9683.8,10473.1,9293.7,7766.3,9320.9,6648.7,5471.8,4739.4,4971.7,5104.6,5204.7,3612.5,3152.1,2528.5,2317.3,1464.4,1380.6,1197.5,1012.0,1088.8,832.0,1171.6,863.3, , , 
807,The former Yugoslav Republic of Macedonia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,12.0,,,246.0,601.5,558.4,537.1,79.4,221.8,77.9,77.0,43.2,55.3,13.6,13.7,9.1,1.2,2.0,2.3,1.3,0.9,0.7,0.7, , , 
626,Timor-Leste,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.3,,,,40.5,41.0,33.6,25.9,23.6,21.6,,,,,,,2.7,,0.9,0.5,0.2,0.2,0.3, , , 
768,Togo,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,41.0,42.8,44.5,46.4,48.3,50.4,33.7,35.2,36.7,41.7,41.0,37.9,35.3,37.7,30.1,21.7,12.7,9.9,9.4,20.3,20.6,19.1,19.8,19.0, , , 
772,Tokelau,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
776,Tonga,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.4,,,,2.2,1.4,1.4,0.0,83.4,0.5,0.8,1.0,0.3,0.1,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.0, , , 
780,Trinidad and Tobago,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,196.6,168.7,137.1,116.6,157.7,163.7,170.0,190.7,214.8,100.2,109.1,90.7,93.9,74.4,54.9,52.1,73.0,45.8,56.8,38.5,54.1,34.3,88.9,39.5, , , 
788,Tunisia,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,742.2,1094.8,646.8,814.5,523.1,811.6,1011.1,1155.6,974.7,739.4,625.6,656.1,552.5,440.1,355.5,284.5,100.5,55.6,59.2,67.5,43.6,40.5,39.3,38.7, , , 
792,Turkey,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,4361.0,3720.6,4628.4,5050.5,3170.9,4606.9,4904.2,4655.4,4960.4,2439.0,1592.0,1154.9,1336.4,1058.2,882.8,793.1,900.8,937.2,762.5,609.9,493.0,427.2,318.2,147.0, , , 
795,Turkmenistan,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,145.2,100.6,70.0,63.7,58.6,56.7,31.1,27.2,40.8,19.8,23.6,62.1,10.9,63.6,59.2,27.3,22.4,8.3,10.1,13.1,9.6,5.8,7.7,4.2, , , 
796,Turks and Caicos Islands,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
798,Tuvalu,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,0.3,0.3,0.3,0.4,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0, , , 
800,Uganda,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,14.4,14.9,15.8,21.0,10.2,14.3,15.8,24.6,24.7,24.6,30.6,37.7,44.9,28.6,24.3,6.5,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0, , , 
804,Ukraine,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,4565.7,4565.7,3479.7,1729.0,2472.7,1188.2,1043.3,-754.5,3948.4,959.9,864.4,1099.6,145.5,158.2,164.3,133.5,97.3,93.5,75.0,63.5,86.9,93.3,93.3,59.4, , , 
810,Union of Soviet Socialist Republics [former],753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
784,United Arab Emirates,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,850.2,1029.2,1063.7,1060.8,645.5,717.4,616.0,712.6,856.8,671.0,625.8,637.5,624.2,612.0,645.3,659.4,541.1,512.8,560.7,559.5,583.6,641.8,692.6,539.4, , , 
826,United Kingdom,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,,,,,,,,,,,, , , , , , , , , , , , , , , 
834,United Republic of Tanzania,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,0.0,,188.3,266.1,284.1,297.5,225.2,131.8,99.6,215.5,131.2,71.5,148.2,98.8,104.3,59.8,34.2,22.3,11.7,2.0,10.0,9.5,1.6, , , 
840,United States,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,232862.2,223032.2,203758.4,192556.3,102880.1,48461.8,14886.5,-2980.7,-2916.6,13034.7,3971.9,22122.2,16206.4,12418.7,13807.6,10859.7,10850.0,8516.5,6229.6,4283.3,2329.5,1627.7,-62.2,711.3, , , 
850,United States Virgin Islands,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons, , , , , , , , , , , , , , , , , , , , , , , , , , , 
858,Uruguay,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,464.8,326.8,241.1,340.4,258.4,187.1,223.5,218.4,143.1,141.3,152.0,100.9,129.4,115.3,119.1,106.1,55.7,53.9,36.8,30.6,23.6,34.1,15.5, , , 
860,Uzbekistan,753,Y,Consumption of all Ozone-Depleting Substances in ODP metric tons,,4.4,,675.8,278.7,304.4,274.4,57.9,120.1,53.1,44.2,18.1,0.8,2.3,1.8,3.5,3.8,0.1,2.3,1.8,0.9,4.1,2.4,4.6, , , 
